e69feba9-23cf-4d9b-a0a2-1595ef33df06,yiwu-unionline-ecomemerce,Yiwu Unionline Ecomemerce Co Ltd,,China,CN,3F No 529 Zongze North Road Yiwu 33 322000 China,,"{392690,950510}",,,,,,{},"{Blinds Blinds Christmas Lights Christmas Lights Ceramic Vase Christmas Decorations Pillow Christmas Tree Skirt Christmas Ornament Balls Curtain Accessories Curtain Accessories Canvas Painting Straw Floor Mat Straw Straw Storage Basket Ceramic Vase Floor Mat Artificial Flowers,Christmas Tree Christmas Tree Ornament Bell Christmas Tree Christmas Tree Christmas Decoration Christmas Ornament Balls Gift Artificial Flowers,Gift Gift Rattan Rattan Decoration Curtain Accessories Canvas Painting Christmas Decoration Christmas Ornament Balls Christmas Tree Floor Mat Pillow Cover Table Cloth}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:43.352878 +00:00,2026-04-20 17:16:17.200634 +00:00
6466a975-2392-4a07-b839-608a27fc3694,ningbo-huayi-import-export,Ningbo Huayi Import & Export Co Lt,,China,CN,"D Room 12-7 Huahong International Center No717 Zhongxing Road Yinzhou Ningbo Zh315000 Cn, Room 12-7 Huahong International Center No717 Zhongxing Road Yinzhou District Ningbo China Cnngb Cn, Room 12-7 Huahong International Center No717 Zhongxing Road Yinzhou District Ningbo China Ningbo Cn",Ningbo,"{392690,611020,640419,950300,950510}",,,,,,{},"{Casual Pants,Christmas Decorations Christmas Calendar Toychristmas Iron Decorations Christmas Tree Christmas Inflatable Decoration,Christmas Decorations Christmas Tree,Christmas Tree,Leggings Casual Pants Children Home Wear,Sports Pants Casual Pants,Sweater Children Sweater}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:58.060188 +00:00,2026-04-20 17:16:15.639801 +00:00
511df907-8553-40ae-8cbd-a1bf57256016,ningbo-everun-international,Ningbo Everun International Limited,,China,CN,"Suite 1110 Ping'An Building #396 Ka Ningbo 33 315010 China, Ningbo Everun International Limited Ningbo Na315010 Cn, Suite 1110 Ping'An Building 396 Kaiming Street Ningbo China 315010",Ningbo,"{392410,392690,950510}",,,,,,{},"{Artificial Plant Artificial Plant Tube Decorative Painting Cleaning Towel Anti Slip Mat Placemat Domino Calculator Sheet Protector Lamp Socket Flower Wreath,Christmas Decoration Christmas Decoration Parranda Party Disco Ball Ribbon Decoration Disco Ball Disco Ball Beach Straw Hat Tambourine Christmas Letter Christmas Tree Skirt Christmas Tree Skirt Christmas Tree Skirt Christmas Tree Stand Artificial Plant Artificial Plant Disco Ball Ribbon Decoration,Christmas Decoration Christmas Decoration Parranda Party Tambourine Artificial Christmas Wreath Artificial Christmas Wreath Artificial Christmas Rattan Artificial Christmas Tree Artificial Christmas Tree Artificial Christmas Wreath Christmas Decoration Christmas Tree Skirt Christmas Tree Skirt Full Color Party Light Laser Stage Lighting}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:39.528761 +00:00,2026-04-20 17:16:15.981719 +00:00
06788212-4ad4-49c4-a2ae-010bef672ecd,holiday-design-cambodia,Holiday Designs Limited,,China,CN,"Room 502-3 General Commercial Building 156-164 Des Voeux Road Central Hong Kong, Room 502 3 General Commercial Build Ing 156 164 Des Voeux Road Central Hong Kong, Room 502-3 General Commercial Build Ing 156-164 Des Voeux Road Central Hong Kong Hong Kong 000000 Hk",Hong Kong,{950510},,,,,,{},"{Artificial Christmas Trees,Artificial Christmas Tree,Artificial Christmas Tree Artificial Christmas Tree Artificial Christmas Tree Pkg}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:47.326837 +00:00,2026-04-20 17:16:18.420332 +00:00
0b7e5e3a-6ef2-43f7-ac5f-2ddd27dd6840,brain-wave-holdings,Brain Wave Holdings Limited,,China,CN,"Flat/Rm25 3/F Sino Ind Plaza 9 Kai Hong Kong Hong Kong China Te23050832, Flat/Rm25 3/F Sino Ind Plaza 9 Kai Cheung Road Kowloon Bay Hong Kong",Hong Kong,{950510},,,,,,{},"{Christmas Tree,Christmas Tree Christmas Tree,Christmas Tree Christmas Garland Christmas Wreath}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:45.980631 +00:00,2026-04-20 17:16:18.722885 +00:00
c6479807-a4ee-4d1d-9868-ac83608117db,nanjing-muhua-biotechnology-lt,Nanjing Muhua Biotechnology Co Lt,,China,CN,"Room 1303 Building 1 No 37 North Bridge Road Jiangbei New Nanjing 32 Cn, Room 1303 Building 1 No 37 Daqiao North Road Jiangbei New District Nanjing City",,"{392640,950510,950590}",,,,,,{},"{Christmas Bracelet Christmas Stone Crystal Ornament Decorative Festival Decorations Plastic Sheet Christmas Ornament Plastic Cup Christmas Decoration Pvcchristmas Ornament Silicone Bracelet Balloon Plastic Sheet Christmas Decoration Paper Decoration,Christmas Ornament,Christmas Ornament Pvc Christmas Ornament Wooden Decoration}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:46.718186 +00:00,2026-04-20 17:16:19.126577 +00:00
2b39cb08-1f67-487c-9c82-b10b96b2ac49,shenzhen-zhongbo-trade-technology,Shenzhen Zhongbo Trade Technology,,China,CN,"Tuyang West Road Kui Chong Street 1 Shenzhen 44 518000 China, Rm 201 No 7 Building 2Nd Industrial Shenzhen 44 518000 China, No 1 Tu Yang West Road Kui Chong Street Da Peng District Shenzhen China",Shenzhen,"{392640,950300,950510}",,,,,,{},"{Butterfly Bereavement Cylinder Wind Chime Doll Decor Royal Tot Princess Sophie Doll Decor Royal Tot Prince Edward Snoopy Oils Diffuser Snoopy Oild Reed Diffuser Christmas Decor Holiday Jingle Bell Baby Orns Wind Chimes Christmas Decor Santa True Meaning Christmas Tree Christmas Decor Disney Illuminated Snowflake Ornaments,Christmas Decor Dona Gelsinger Window Ornaments Christmas Decor Dona Gelsinger Window Ornaments Christmas Decor Santa True Meaning Christmas Tree Christmas Decor Santa True Meaning Christmas Tree Wind Chimes Mlb Stained Glass Wind Chimes Boston Red Sox Wind Chimes Height Majesty Eagle Windchimes Wind Chimes Mlb Stained Glass Wind Chimes Chicago Cubs Christmas Decor Dona Gelsinger Window Ornaments Christmas Decor Snow Delightful Window Ornaments Christmas Decor Dona Gelsinger Window Ornaments Christmas Decor Snow Delightful Window Ornaments Christmas Decor Santa True Meaning Christmas Tree Christmas Decor Silver Blessings Nativity Tree Collectio,Christmas Decor Donald Trump Make America Great Tree}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:43.946006 +00:00,2026-04-20 17:16:17.514723 +00:00
875bdb17-5581-454f-bdd6-afe6c801f50c,huaian-victory-plastic-products,Huaian Victory Plastic Products Co,,China,CN,"No 88 South Feiyao Road Economic Huai'An 32 223005 China, No 88 South Feiyao Road Economic A Technological Development Zone Huai An 37223005 Cn, No 88 South Feiyao Road Economic An Development Zone Huaian 32223005 Cn",,{950510},,,,,,{},"{Artificial Christmas Tree Artificial Christmas Tree Artificial Christmas Wreath Artificial Christmas Garland,Artificial Christmas Tree Artificial Christmas Tree Artificial Christmas Wreath,Christmas Tree}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:44.684991 +00:00,2026-04-20 17:16:17.812290 +00:00
c6a62653-c387-43f2-b622-dc1f9fa8724d,heyuan-guoming-enterprise,Heyuan Guoming Enterprise,,China,CN,Sunshine Ave Ecological Ind Sanjiao Town Lianping County Teheyaun City Fn 517315,,{940350},,,,,,{},"{Feet Green Hinged Christmas Tree Feet Green Hinged Christmas Tree Feet Green Christmas Tree Wldc Gigacloudtech Wldc Gigacloudtech,Feet Green Christmas Tree Feet Green Christmas Tree Inch Christmas Wreath Feet Christmas Garland Lvjunhao Wldc Gigacloudtech Wldc Gigacloudtech,Feet Green Christmas Tree Feet Green Christmas Tree Lvjunhao Wldc Gigacloudtech Wldc Gigacloudtech}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:45.325244 +00:00,2026-04-20 17:16:18.113566 +00:00
702d4e5d-a78c-485b-9549-4b4503deab87,wuxi-fimello-trade,Wuxi Fimello Trade Co Ltd,,China,CN,"4Th Floor Block A No 97 Jinxi R Binhu District Wuxi Cn, 4Th Floor Block A No 97 Jinxi R Wuxi Js China Te84530490, 4Th Floor Block A No 97 Jinxi Road Binhu District Wuxi City Jiangsu China 214122",Wuxi,"{392640,392690,940360}",,,,,,{},"{Wooden Decoration Wall Hanging Metal Decoration Wall Hanging Solid Wood,Wooden Decoration Wall Hanging Metal Decoration Wall Hanging Wooden Picture Frame Photo Frame Solid Wood,Wooden Decoration Wall Hanging Metal Decoration Wall Hanging Wooden Picture Frame Table Top Solid Wood}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:53.448803 +00:00,2026-04-20 17:16:19.427793 +00:00
8168b24e-d726-4f6e-bbdb-48a460345687,yiwu-chenxu-arts-crafts,Yiwu Chenxu Import & Export Co Lt,,China,CN,"Room 3608 Block A Shuguang Buildi Ng No L300Shangcheng Road Futian Street Jinhua City Yiwu City Cn, Room 3608 Block A Shuguang Building No L300 Shangcheng Road Futian Street Yiwu City 322000, 3Rd Floor No 197 Wuyan South Road Niansanli Sub-District Yiwu Zhejiang 322000 China",,{950510},,,,,,{},"{Christmas Trees,Christmas Trees Christmas Wreaths,Christmas Garland Christmas Wreath Christmas Tree}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:54.843583 +00:00,2026-04-20 17:16:20.029711 +00:00
8a66039e-0beb-44ce-a02b-bcd67f2c8226,dongguan-qihuan-technology,Dongguan Qihuan Technology Co Ltd,,China,CN,"Room 5003 Universal Commerce Center 9A No 428 Nancheng Section Dongguan Avenue Nancheng Sub-Di Cn, Room 5003 Universal Commerce Center 9A No 428 Nancheng Section Dongguan Avenue Dong Guan Cn, Room 5003 Universal Commerce Center 9A No 428 Nancheng Section Dongguan Avenue Nanchen Dongguan Cn",Dongguan,{950510},,,,,,{},"{Christmas Tree,Artificial Christmas Tree,Christmas Tree Christmas Tree}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:55.440588 +00:00,2026-04-20 17:16:20.360851 +00:00
f665126c-ab2b-42f9-adeb-3e4cec1e58cf,shenzhen-valsun-technology,Shenzhen Valsun Technology Co Ltd,,China,CN,"901A3 No 6 Kangli City No 66 Pi Shenzhen Gd China Te61865660, 901A3 No 6 Kangli City No 66 Pingji Avenue Lilang Community Nanwan Street Longgang District, 901A3 No 6 Kangli City No 66 Pingji Shenzhen Na518000 Cn Embill Sailvan Com",Shenzhen,"{190110,610910,611020,950300,950510}",,,,,,{},"{Christmas Tree,Christmas Tree Christmas Tree China,Christmas Tree Declared That Wood,Men Tops Women Lingerie Women Shawl,Women Lingerie Women Shawl Men Tops,Women Shawl Men Tops Women Lingerie}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:56.131251 +00:00,2026-04-20 17:16:20.674393 +00:00
e9f1c74a-49fd-405b-9755-3fbed98545c6,dongguan-obbo-lighting,Dongguan Obbo Lighting Co Ltd,,China,CN,"No 82 Xinyi Road Lianhu Avenue Jinglian Coummunity Qiaotou Town Dongguan City 523538 Gd China, No 82 Xinyi Road Lianhu Avenue Jinglian Coummunity Qiaotou Town Dongguan Cn, No 82 Xinyi Road Lianhu Avenue Jinglian Coummunity Qiaotoutown Dongguan City 523538 Gd China",Dongguan,"{853952,950510}",,,,,,{},"{Christmas Ball Christmas Tree Led Light Sets Christmas Ornaments Christmas Gift Solid Wood,Christmas Ball Christmas Gift Christmas Snowman Christmas Reindeer Holiday Decoration Light Christmas Ornaments,Christmas Reindeer Christmas Ornaments Chrip}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:57.425792 +00:00,2026-04-20 17:16:21.607863 +00:00
50d54517-ae2d-4e74-894f-422663fd1afd,jiangsu-yingxianghui-dianzishangwu,Jiangsu Yingxianghui Dianzishangwu,,China,CN,Ltdtaihudonglu No 9 2-1903-1904 Changzhou Ji213000 Cn,Hangzhou,"{392690,950510}",,,,,,{},"{Christmas Garlands Christmas Tree Christmas Decoration Christmas Berry Stems Artificial Tree Bark,Christmas Tree,Christmas Tree Wrapping}",0,{},LOW,0,,,,,,,false,,2026-04-20 16:49:52.846547 +00:00,2026-04-20 17:16:21.914426 +00:00
